,text,user,location,label,Hash words
1100,κορονοϊός: στα ύψη ξανά κρούσματα 1400 νέα - 320 μεθ 27 θάνατοι | documento,mopoco8,"New York, NY",1,No hashtags
1101,Η γεωγραφική κατανομή κρουσμάτων 24ωρου#κορονοϊός,ieidiseis,,1,#COVID19 #ΕΟΔΥ
1102,κορονοϊός: σταθερά πρώτη θέση αττική,GrArthro,,1,No hashtags
1103,κορονοϊός: «ηφαίστειο» αττική – αγκομαχά θεσσαλονίκη – πως κατανέμονται νέα κρούσματα…,Gkourou_gk,,1,No hashtags
1104,κορονοϊός - διασπορά: εκτός ελέγχους παραμένει αττική,News247gr,Athens,1,No hashtags
1105,κορονοϊός: 1400 νέα κρούσματα σήμερα 18/02,tlifegr,,1,No hashtags
1106,"κορονοϊός: 1.400 κρούσματα, 320 διασωληνωμένοι, 27 θάνατοι -",analitisgr,Greece,1,No hashtags
1107,"πέμπτη: 1.400 νέα κρούσματα -27 νεκροί, 320 διασωληνωμένοι",Viralpress2,"Αττική, Ελλάς",1,#viralpressgr #κορονοιος
1108,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1.400 νέα κρούσματα",rosa_progress,,1,No hashtags
1109,"κορονοϊός: ""έκρηξη"" 51 νέα κρούσματα ανατολική αττική - Ο χάρτης διασποράς -",irafinagr,,1,No hashtags
1110,εγχώρια 7 &amp; 14 ημερών ανά 100.000 κατοίκους συνεχόμενη απότομη αύξηση …,xoristrastimesi,,1,#Κρήτη: #κρουσματα #Ρέθυμνο
1111,εγχώρια 14 ημερών χανιά: 44 ρέθυμνο: 242 ηράκλειο: 244 λασίθι: 44…,xoristrastimesi,,1,#Κρήτη: #κρουσματα
1112,"18/02/21 - νέα +2 (1,28*)ρ: +25 (29,2*) ‼️η: +33 (10,8*) ‼️λ: +1 (1,33*)*…",xoristrastimesi,,1,#Κρήτη: #κρουσματαΧ:
1113,κορονοϊός: 1400 νέα κρούσματα σήμερα 18/02,loutraki365,,1,No hashtags
1114,τετραψήφια ξανά νέα άνοδος διασωληνώσεις#κορονοϊός,smaniatis1,"Gerakas, Athens, Greece",1,"#κρούσματα, #coronavirus #COVID19"
1115,κορονοϊός: 1400 νέα κρούσματα σήμερα 18/02,inkefaloniagr,"Kefalonia, Greece",1,No hashtags
1116,κορονοϊός: 1400 νέα κρούσματα ελλάδα - 27 νεκροί,sport24,Athens,1,No hashtags
1117,"διαβάστε: κορονοϊός: 1400 κρούσματα, 27 θάνατοι, 320 διασωληνωμένοι",Kosmodromio_gr,"Αθήνα, Ελλάδα",1,No hashtags
1118,κορονοϊός- ελλάδα: 27 θάνατοι 1400 νέα κρούσματα- 320 διασωληνωμένοι,reportergr,"Athens, Greece",1,No hashtags
1119,"κορονοϊός - κρούσματα: 687 αττική, 160 θεσσαλονίκη, γεωγραφική κατανομή",ethnosgr,2ο χλμ. Μαρκοπούλου - Παιανίας,1,No hashtags
1120,κορονοϊός κρούσματα σήμερα ελλάδα 18-02-2021 - οδηγός πολίτη μέσω,odigostoupoliti,Greece,1,No hashtags
1121,"Ο κορονοιός υπάρχει ηλεία: 17 κρούσματα - 1400 όλη ελλάδα | ""ενδείξεις-αποδείξεις""",georgefakos,Greek,1,No hashtags
1122,"κορονοϊός:1.400 κρούσματα, 320 διασωληνωμένοι, 27 θάνατοι",praktoreiomaced,"Θεσσαλονίκη, Ελλάς",1,No hashtags
1123,"κορονοϊός (18/2): 1 νέο κρούσμα χίο, 1.400 πανελλαδικά, 320 διασωληνωμένοι, 27 θάνατοι μέσω",patridachios,"Χίος, Ελλάς",1,No hashtags
1124,κορονοϊός: πού εντοπίζονται 1.400 νέα κρούσματα | Η κατανομή πανελλαδικά μέσω,skiathoslife,,1,No hashtags
1125,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1400 κρούσματα 24 ώρες μέσω",TipsyJ3,,1,No hashtags
1126,κορονοϊός: πού εντοπίζονται 1.400 νέα κρούσματα - “βράζουν“ αττική θεσσαλονίκη,taxydromosvolos,Βόλος Ελλάδα,1,No hashtags
1127,κορονοϊός: 1400 νέα κρούσματα πέμπτη,JIMBARAC,,1,No hashtags
1128,"κορονοϊός:1400 νέα κρούσματα – 320 διασωληνωμένοι, 27 θάνατοι",anemosanti,Ελλάδα,1,No hashtags
1129,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1.400 νέα κρούσματα - -",loutrakiblog,Λουτράκι Κορινθίας,1,#loutrakiblog
1130,κορονοϊός : 17 νέα κρούσματα ηλεία: ημερήσιος αριθμός κρούσματα ανά 100.000 πληθυσμού επιβεβαιωμένων εγ…,IlidakamposG,ΑΜΑΛΙΑΔΑ ΗΛΕΙΑΣ,1,No hashtags
1131,"κορονοϊός: 1.400 κρούσματα, 27 νεκροί 320 διασωληνωμένοι πέμπτη",protagongr,,1,No hashtags
1132,"κορονοϊός: 27 θάνατοι- 1400 νέα κρούσματα, 3 μεσσηνία | sport365 καλαμάτα",Sport365gr,Ελλάς,1,No hashtags
1133,"κορονοϊός: 1.400 νέα κρούσματα χώρα – 27 θάνατοι 24 ώρες, 320 διασωληνωμένοι …",stellagrammeno1,,1,No hashtags
1134,κορονοϊός: 18/02/2021 – 1400 νέα κρούσματα – 320 διασωληνωμένοι – 27 θάνατοι,NotiansVoice,Ελλάς,1,No hashtags
1135,"κορονοϊός: 27 θάνατοι, 320 μεθ,1400 νέα κρούσματα, – Τα 160 θεσσαλονίκη",oraiokastro24,,1,No hashtags
1136,κορονοϊός: 15 κρούσματα βοιωτία - Ο “χάρτης” 1400 κρούσματα,viotiashop,,1,No hashtags
1137,κορονοϊός: 1400 κρούσματα - 27 θάνατοι - 320 διασωληνωμένοι μέσω,PeriodikoStep,,1,No hashtags
1138,"κορονοϊός-ελλάδα: 1.400 κρούσματα, 320 διασωληνωμένοι, 27 θάνατοι -",analitisgr,Greece,1,No hashtags
1139,κορονοϊός: Ο “χάρτης” κρούσματα πέμπτης,FTHISGR,,1,No hashtags
1140,κορονοϊός: εκτίναξη κρουσμάτων νέα αύξηση διασωληνωμένων-27 θάνατοι,Sofokleousin,Greece,1,No hashtags
1141,"- 1.400 κρούσματα, 320 διασωληνωμένοι, 27 θάνατοι",amna_news,"Athens, Greece",1,#Κορονοϊός #Ελλάδα:
1142,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1.400 νέα κρούσματα",praxis_review,Greece,1,No hashtags
1143,κορονοϊός: 1400 κρούσματα – 27 θάνατοι – 320 διασωληνωμένοι,PeriodikoStep,,1,No hashtags
1144,"κορονοϊός: 1400 νέα κρούσματα ελλάδα, 687 αττική - 27 νεκροί",News247gr,Athens,1,No hashtags
1145,κορονοϊός: 1.400 νέα κρούσματα 27 θάνατοι – αύξηση διασωληνωμένων 320 – Οι 687 νέες μολύνσεις ατ…,Economiconews,Koumpari 4 kolonaki,1,No hashtags
1146,κορονοϊός: 1400 κρούσματα 27 νεκροί – 320 διασωληνωμένοι,GrArthro,,1,No hashtags
1147,κορονοϊός: 1400 νέα κρούσματα πέμπτη,ifarsala,"Φάρσαλα, Ελλάς",1,No hashtags
1148,κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες,CandiaDoc,www.candiadoc.gr,1,No hashtags
1149,"κορονοϊός:16 νέα κρούσματα γιάννενα,5 άρτα",epirusgate,,1,No hashtags
1150,"κορονοϊός: πού εντοπίζονται 1.400 νέα κρούσματα - ""βράζουν"" αττική θεσσαλονίκη",enikos_gr,Greece,1,No hashtags
1151,αυξητικές τάσεις : κορονοϊός – 1.400 νέα κρούσματα – 27 νεκροί – 320 διασωληνωμένοι,Dikastiko_gr,"Attiki, Greece",1,No hashtags
1152,κορονοϊός: 1.400 νέα κρούσματα 320 διασωληνωμένοι 27 νεκροί,directnewsgr,Greece ,1,No hashtags
1153,"1.400 νέα κρούσματα, 320 διασωληνωμένοι",sportimegreece,,1,#Κορονοϊός: #Ελλάδα
1154,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1.400 νέα κρούσματα μέσω",skiathoslife,,1,No hashtags
1155,κορονοϊός: 1400 νέα κρούσματα πέμπτη – 27 νεκροί 320 διασωληνωμένοι,DIOGENISCHARALA,KAVALA,1,No hashtags
1156,κορονοϊός: 1400 νέα κρούσματα ελλάδα - 27 νεκροί,sport24,Athens,1,No hashtags
1157,"1400 νέα κρούσματα, 320 διασωληνωμένοι 27 θάνατοι#thesspress",ThessPressgr,thessaloniki |Θεσσαλονίκη,1,#Κορονοϊός: #Covid_19
1158,"κορονοϊός: 1.400 νέα κρούσματα, 320 διασωληνωμένοι 27 θάνατοι - αναλυτικά, ανακοίνωση εοδυ:τα νέα εργαστ…",PXalkidiki,"Νέα Μουδανιά, Χαλκιδική",1,No hashtags
1159,κορονοϊός: 1.400 νέα κρούσματα – 320 διασωληνωμένοι,ReaderGr,"Athens, Greece",1,No hashtags
1160,εκτακτο-κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες - τωρα,FilippidouO,"Φιλοθέη, Ελλάς",1,No hashtags
1161,κορονοϊός: 1400 νέα κρούσματα πέμπτη - 27 νεκροί 320 διασωληνωμένοι -,TrikalaIN,,1,No hashtags
1162,κορονοϊός: “χάρτης” 1400 κρούσματα πέμπτης,AntennaNews,Greece,1,#Ant1news #COVID19 #COVIDー19
1163,"κορονοϊός: 1.400 νέα κρούσματα ελλάδα, 12 καβάλα, 4 θάσο#kavalapost",kavalapostgr,"Kavala, Greece",1,#kavala
1164,κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες,enikonomia,,1,No hashtags
1165,κορονοϊός (18/2): ανακοινώθηκαν 10 νέα κρούσματα αργολίδα μέσω,argolika_gr,Argolida,1,No hashtags
1166,κορονοϊός: 1400 νέα κρούσματα - 61 κρήτη,pancretagr,Heraclion Crete,1,No hashtags
1167,κορονοϊός: 1.400 νέα κρούσματα 27 νεκροί τελευταίο 24ωρο,HuffPostGreece,Athens,1,No hashtags
1168,"κορονοϊός 18 φεβρουαρίου 2021: 1400 κρούσματα, 320 διασωληνωμένοι, 27 θάνατοι…",GreeknewsGr,Greece,1,No hashtags
1169,"κορονοϊός: 1.400 κρούσματα, 27 νέοι θάνατοι, 320 διασωληνωμένοι",epirusgate,,1,No hashtags
1170,"κορονοϊός: 1.400 νέα κρούσματα - 27 νέοι θάνατοι, 320 διασωληνωμένοι -",irafinagr,,1,No hashtags
1171,"κορονοϊός: 1.400 νέα κρούσματα χώρα – 27 θάνατοι 24 ώρες, 320 διασωληνωμένοι",altsantirigr,"Athens,Greece",1,No hashtags
1172,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1.400 νέα κρούσματα",ethnosgr,2ο χλμ. Μαρκοπούλου - Παιανίας,1,No hashtags
1173,"εκτακτο - κορονοϊός: 27 νεκροί σήμερα - δείτε νέα κρούσματα , πόσα τέστ έγιναν ποσοστό θετικοτητας (πινακ…",Gkourou_gk,,1,No hashtags
1174,"κορονοϊός: 27 νεκροί, 320 διασωληνωμένοι 1.400 κρούσματα",imerisiagr,Greece,1,No hashtags
1175,κορονοϊός: δείτε πόσα είναι νέα κρούσματα ελλάδα τελευταίο εικοσιτετράωρο,FTHISGR,,1,No hashtags
1176,κορονοϊός: 1.400 νέα κρούσματα – 320 διασωληνωμένοι – 27 νεκροί μέσω,karag_k,,1,No hashtags
1177,κορονοϊός: 1400 νέα κρούσματα σήμερα 18/02 -,eBasketgr,Greece,1,No hashtags
1178,κορονοϊός: 1400 κρούσματα 27 νεκροί – 320 διασωληνωμένοι,oxtapus,Greece,1,No hashtags
1179,"κορονοϊός:1400 νέα κρούσματα - 320 διασωληνωμένοι, 27 θάνατοι -",PatrasTimes,,1,No hashtags
1180,κορονοϊός: 1400 νέα κρούσματα πέμπτη,AntennaNews,Greece,1,#Ant1news #COVID19
1181,κορονοϊός: 1400 νέα κρούσματα χώρα – 320 διασωληνωμένοι – 176059 συνολικά – 6221 θάνατοι μέσω,emvolos,Ελλάς,1,No hashtags
1182,κορονοϊός: Τα νέα κρούσματα σήμερα 18 φεβρουαρίου - Οι αριθμοί έβρο &amp; αμθ,eevrosgr,Alexandroupolis,1,No hashtags
1183,"κορονοϊός: 27 θάνατοι, 320 διασωληνωμένοι 1400 κρούσματα 24 ώρες μέσω",dimitraef,Athens,1,No hashtags
1184,κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες,taxydromosvolos,Βόλος Ελλάδα,1,No hashtags
1185,κορονοϊός: 1400 νέα κρούσματα σήμερα 18/02 -,DeteGrPatras,"Patras, Greece",1,No hashtags
1186,κορονοϊός: ξανά τετραψήφια κρούσματα via,alfavita,Athens Greece,1,No hashtags
1187,εκτακτο-κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες - τωρα,p0o9i8u7y66,HELLAS,1,No hashtags
1188,κορονοϊός: πόσα νέα κρούσματα είχε ημαθία πέμπτη,Pliroforiodotis,"40.529507,22.194673",1,No hashtags
1189,εκτακτο-κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες - τωρα,IloveTV12840829,"Δώθε Παναγια,Ελλαδα",1,No hashtags
1190,εκτακτο-κορονοϊός: 1.400 νέα κρούσματα - 320 διασωληνωμένοι - 27 νεκροί 24 ώρες - τωρα,enikos_gr,Greece,1,No hashtags
